"letter_id","duplicate_profile","edition","responder_caste","repeat_letter","groomid","groom","groom_caste","groom_income","income_level","height_in","age","education","education_raw","sons","daughters","unmdaughters","girl_working","father_occupation","father_absent","father_govt","father_private","father_business","father_retired","mother_occupation","mother_absent","mother_housewife","complexion_raw","complexion","looks_raw","looks","bride_income_pm","family_wealth_raw","own_house","own_apartment","own_land","own_car","profile_id"
1016,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",64,24,"bachelors","b.com",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium loks","fair","","fair",NA,"",0,0,0,0,1022
1017,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",66,22,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1038
1018,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",66,24,"bachelors","b.a",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1044
1019,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",64,24,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,763
1020,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",68,24,"bachelors","b.sc",1,2,2,0,"Retired",0,0,0,0,1,"absent",1,0,"fair","fair","",NA,NA,"father physically challenged",0,0,0,0,1345
1021,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",65,26,"bachelors","b.a",0,2,1,0,"govt. employee",0,1,0,0,0,"business",0,0,"fair","fair","",NA,NA,"house owner",1,0,0,0,1333
1022,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",65,22,"bachelors","b.sc",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","",NA,NA,"house owner",1,0,0,0,1222
1023,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",64,27,"below_bachelors","h.s",0,3,2,0,"nm",0,0,0,0,0,"housewife",0,1,"fair","fair","",NA,NA,"",0,0,0,0,1215
1024,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",68,26,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"absent",1,0,"fair, good looks","fair","","good",NA,"house owner",1,0,0,0,1277
1025,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",68,26,"bachelors","b.com",0,2,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"fair, good looks","fair","","good",NA,"house, car owner",1,0,0,1,1349
1026,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",62,25,"masters","m.sc",1,1,1,1,"business",0,0,0,1,0,"nm",0,0,"fair, good looks","fair","","good",NA,"",0,0,0,0,1173
1027,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",64,24,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,762
1028,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",64,25,"bachelors","b.com",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,1320
1029,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",66,25,"bachelors","b.sc",2,1,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,1239
1030,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",67,25,"bachelors","b.com",0,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,1261
1031,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",65,26,"bachelors","b.com",0,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, good looks","fair","","good",NA,"",0,0,0,0,1227
1032,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",66,24,"below_bachelors","h.s",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,1047
1033,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",67,23,"bachelors","b.a",1,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,1055
1034,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",62,28,"bachelors","b.a",0,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"house car owner",1,0,0,0,725
1035,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",69,25,"masters","m.com",0,2,2,1,"business",0,0,0,1,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"house owner",1,0,0,0,1082
1036,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",61,27,"masters","m.phil",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"house owner",1,0,0,0,1302
1037,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",64,22,"bachelors","b.a",1,2,1,0,"Retired",0,0,0,0,1,"absent",1,0,"fair, medium looks","fair","","fair",NA,"land owner",0,0,1,0,935
1038,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",62,27,"bachelors","b.com",0,1,1,0,"govt employee",0,1,0,0,0,"absent",1,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,998
1039,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",64,21,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"govt employee",0,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1019
1040,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",68,26,"bachelors","b.a",1,2,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1348
1041,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",61,22,"bachelors","b.a",2,2,1,0,"absent",1,0,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,674
1042,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",65,26,"bachelors","b.sc",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,794
1043,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",68,27,"bachelors","b.com",2,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,875
1044,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",61,27,"masters","m.a",1,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,694
1045,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",63,27,"bachelors","b.sc",1,1,1,1,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1016
1046,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",67,25,"bachelors","b.com",1,1,1,1,"business",0,0,0,1,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,843
1047,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",65,25,"masters","m.sc",0,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, medium looks looks","fair","","fair",NA,"",0,0,0,0,1034
1048,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",61,27,"below_bachelors","h.s",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks looks","fair","","fair",NA,"",0,0,0,0,1155
1049,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",63,22,"bachelors","b.com",1,1,1,0,"absent",1,0,0,0,0,"pvt employee",0,0,"fair, medium looks looks","fair","","fair",NA,"",0,0,0,0,1002
1050,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",57,24,"below_bachelors","h.s",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,974
1051,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",62,26,"masters","m.a",0,1,1,1,"business",0,0,0,1,0,"housewife",0,1,"fair,good looks","fair","","good",NA,"2 houses owner",1,0,0,0,1175
1052,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",60,26,"masters","m.a",0,1,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"house owner",1,0,0,0,1296
1053,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",69,26,"bachelors","b.sc",1,2,1,0,"absent",1,0,0,0,0,"govt. employee",0,0,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,1360
1054,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",60,25,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"fair. Medium looks","fair","","fair",NA,"",0,0,0,0,909
1055,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",69,23,"bachelors","b.a",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair., good looks","fair","","good",NA,"",0,0,0,0,1121
1056,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",66,21,"bachelors","b.a",0,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"good looks",NA,"","good",NA,"",0,0,0,0,804
1057,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",65,24,"bachelors","b.com",2,1,1,0,"absent",1,0,0,0,0,"absent",1,0,"medium fair","medium_fair","",NA,NA,"flat, car owner",0,1,0,1,1226
1058,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",67,23,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,1255
1059,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",66,26,"bachelors","b.com",0,2,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"medium fair, fair looks","medium_fair","","fair",NA,"",0,0,0,0,824
1060,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",67,22,"bachelors","b.sc",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"flat owner",0,1,0,0,1253
1061,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",61,25,"masters","m.a",1,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"flat owner",0,1,0,0,1151
1062,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",68,25,"bachelors","b.a",2,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,1070
1063,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",62,25,"masters","m.a",0,3,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,712
1064,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",64,24,"bachelors","b.com",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,1023
1065,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",62,22,"bachelors","b.a",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,918
1066,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",63,28,"bachelors","b.ed",0,1,1,1,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"flat owner",0,1,0,0,1017
1067,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",63,26,"bachelors","b.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house car owner",1,0,0,0,744
1068,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",63,27,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1192
1069,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",69,23,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1079
1070,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",62,24,"bachelors","bba",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,708
1071,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",67,21,"bachelors","b.a",1,1,1,1,"Retired",0,0,0,0,1,"pvt employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"house, car owner",1,0,0,1,1339
1072,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",63,27,"below_bachelors","madhyamik",2,1,1,1,"govt employee",0,1,0,0,0,"govt employee",0,0,"medium fair, medium looks","medium_fair","","fair",110000,"",0,0,0,0,1195
1073,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",61,29,"bachelors","b.a",0,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1303
1074,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",61,22,"bachelors","b.a",2,1,1,0,"govt employee",0,1,0,0,0,"absent",1,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,983
1075,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",64,25,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,940
1076,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",66,23,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"govt employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1040
1077,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",62,26,"bachelors","b.ed",0,1,1,0,"govt employee",0,1,0,0,0,"govt employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,716
1078,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",61,25,"below_bachelors","h.s",2,1,1,0,"Retired",0,0,0,0,1,"govt employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1091
1079,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",62,23,"bachelors","b.a",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,921
1080,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",61,24,"bachelors","b.a",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,985
1081,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",69,24,"bachelors","b.sc",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,967
1082,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",64,23,"below_bachelors","madhyamik",0,3,2,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1020
1083,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",61,21,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,910
1084,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",66,24,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,811
1085,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",62,22,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,919
1086,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",60,25,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,980
1087,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",63,25,"bachelors","b.sc",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1012
1088,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",62,24,"below_bachelors","h.s",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,995
1089,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",62,31,"bachelors","b.a",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,930
1090,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",62,22,"bachelors","b.a",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,703
1091,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",67,22,"bachelors","b.com",1,3,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1340
1092,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",64,23,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,761
1093,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",69,24,"masters","m.sc",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1359
1094,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",64,25,"bachelors","b.a",0,1,1,0,"nm",0,0,0,0,0,"pvt employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,770
1095,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",62,24,"bachelors","b.sc",1,1,1,0,"govt employee",0,1,0,0,0,"retired",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,922
1096,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",66,27,"bachelors","b.a",1,1,1,0,"pvt employee",0,0,1,0,0,"retired",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1113
1097,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",61,23,"bachelors","b.a",2,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,676
1098,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",62,28,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1098
1099,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",61,23,"masters","m.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,984
1100,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",66,24,"masters","m.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1237
1101,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",63,21,"bachelors","b.com",1,1,1,1,"Retired",0,0,0,0,1,"govt. employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,931
1102,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",61,23,"masters","m.a",2,2,1,0,"nm",0,0,0,0,0,"nm",0,0,"medium fair, very good looks","medium_fair","","very_good",NA,"flat owner",0,1,0,0,1143
1103,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",69,24,"bachelors","b.com",1,1,1,1,"govt employee",0,1,0,0,0,"absent",1,0,"medium fair, very good looks","medium_fair","","very_good",NA,"flat, car owner",0,1,0,1,1356
1104,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",63,24,"bachelors","b.ed",1,2,1,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair,good looks","medium_fair","","good",NA,"flat owner",0,1,0,0,1006
1105,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",66,26,"masters","m.a",0,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair,good looks","medium_fair","","good",NA,"",0,0,0,0,1245
1106,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",61,26,"masters","m.com",0,2,2,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair,good looks","medium_fair","","good",NA,"",0,0,0,0,1093
1107,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",69,24,"masters","m.com",1,1,1,1,"absent",1,0,0,0,0,"retired",0,0,"medium fair,good looks","medium_fair","","good",NA,"",0,0,0,0,1081
1108,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",61,25,"below_bachelors","h.s",2,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium faoir, medium looks","medium_fair","","fair",NA,"",0,0,0,0,915
1109,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",61,25,"bachelors","b.com",0,2,1,1,"absent",1,0,0,0,0,"housewife",0,1,"poor fair, good looks","fair","","good",NA,"",0,0,0,0,986
1110,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",62,21,"below_bachelors","madhyamik",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"poor fair, medium loks","fair","","fair",NA,"house owner",1,0,0,0,1095
1111,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",66,25,"below_bachelors","h.s",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"poorly fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,820
1112,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",60,24,"below_bachelors","h.s",2,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"poorly fair, medium looks","fair","","fair",NA,"",0,0,0,0,658
1113,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",66,24,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"veruy fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1045
1114,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",69,32,"bachelors","b.ed",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very  fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,1087
1115,FALSE,2,"LC",FALSE,7,"LCG-HI","LC",35000,"HI",61,29,"bachelors","bba",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very  fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,988
1116,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",67,28,"masters","mba",0,1,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"own house",1,0,0,0,1267
1117,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",63,27,"bachelors","b.sc",2,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"very fair","very_fair","",NA,NA,"",0,0,0,0,1317
1118,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",61,23,"bachelors","b.a",0,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair","very_fair","",NA,NA,"",0,0,0,0,1141
1119,FALSE,2,"HC",TRUE,7,"LCG-HI","LC",35000,"HI",66,24,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","",NA,NA,"",0,0,0,0,954
1120,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",60,25,"bachelors","b.ed",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","",NA,NA,"",0,0,0,0,660
1121,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",68,23,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"govt employee",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,1271
1122,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",67,26,"masters","m.a",1,2,1,0,"govt employee",0,1,0,0,0,"govt employee",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,1117
1123,FALSE,2,"MC",TRUE,7,"LCG-HI","LC",35000,"HI",68,26,"masters","m.sc",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,1350
1124,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",63,27,"masters","m.a",1,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,1194
1125,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",63,24,"bachelors","b.sc",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,1187
1126,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",61,25,"below_bachelors","h.s",1,1,1,0,"absent",1,0,0,0,0,"retired",0,0,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,1150
1127,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",67,24,"bachelors","b.a",0,1,1,0,"business",0,0,0,1,0,"retired",0,0,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,837
1128,FALSE,2,"HC",FALSE,7,"LCG-HI","LC",35000,"HI",66,26,"bachelors","b.sc",1,3,2,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,826
1129,FALSE,2,"MC",FALSE,7,"LCG-HI","LC",35000,"HI",60,23,"bachelors","b.a",0,1,1,0,"absent",1,0,0,0,0,"govt. employee",0,0,"very fair, medium looks","very_fair","","fair",NA,"house owner",1,0,0,0,1130
1130,FALSE,2,"LC",TRUE,7,"LCG-HI","LC",35000,"HI",62,21,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"absent",1,0,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1094
